id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,violations,officer_id,officer_gender,officer_race,highway_type,road_number,milepost,lat,lon,contact_type,enforcements,drugs_related_stop
WA-2009-0001901,WA,2009-01-01,20:00,Klickitat,Klickitat County,53039,S-141-8,,M,63.0,63.0,Hispanic,Hispanic,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,237,M,White,S,141,8,45.791291,-121.493124,Emphasis patrol,3,FALSE
WA-2009-0001902,WA,2009-01-01,20:00,Grays Harbor,Grays Harbor County,53027,S-012-6,,M,45.0,45.0,White,White,Other Def Equipment,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,31,227,M,White,S,012,6,46.973651,-123.693042,Self-Initiated Contact,3,FALSE
WA-2009-0001903,WA,2009-01-01,20:00,Benton,Benton County,53005,S-395-15,,M,41.0,41.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,526,M,Other,S,395,15,46.1862135,-119.174604,Self-Initiated Contact,3,FALSE
WA-2009-0001904,WA,2009-01-01,20:00,Spokane,Spokane County,53063,S-290-4,,F,28.0,28.0,White,White,"Insurance - None,Speed","Paperwork,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,182",36,M,White,S,290,4,47.675451,-117.310539,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001905,WA,2009-01-01,20:00,Spokane,Spokane County,53063,S-002-297,,F,30.0,30.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,406,M,White,S,002,297,47.783484,-117.354389,Collisions,1,FALSE
WA-2009-0001906,WA,2009-01-01,20:00,Klickitat,Klickitat County,53039,S-014-85,,M,19.0,19.0,White,White,,,FALSE,No Search,,FALSE,,,,531,M,White,S,014,85,45.64944,-121.126775,Collisions,,FALSE
WA-2009-0001907,WA,2009-01-01,20:00,Yakima,Yakima County,53077,S-097-74,,M,81.0,81.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,291,M,White,S,097,74,46.51142,-120.4733705,Self-Initiated Contact,1,FALSE
WA-2009-0001908,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,I-005-179,,M,23.0,23.0,White,White,"DUI - With test,Wheels","DUI,Equipment",TRUE,Incident to Arrest,Incident to Arrest,FALSE,Arrest or Citation,,"40,1",264,M,White,I,005,179,47.799451,-122.314429,Collisions,"3,1",FALSE
WA-2009-0001909,WA,2009-01-01,20:00,Cowlitz,Cowlitz County,53015,I-005-36,,F,75.0,75.0,White,White,"Centerline,Lane Travel",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"11,12",116,M,White,I,005,36,46.106685,-122.879112,Aggressive driving,"3,3",FALSE
WA-2009-0001910,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,S-009-11,,M,23.0,23.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,429,M,White,S,009,11,47.934175,-122.100772,Self-Initiated Contact,3,FALSE
WA-2009-0001911,WA,2009-01-01,20:00,Benton,Benton County,53005,S-224-9,,F,46.0,46.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,662,F,White,S,224,9,46.294771,-119.323063,Self-Initiated Contact,3,FALSE
WA-2009-0001912,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,S-009-12,,M,64.0,64.0,White,White,"Light Violations,Other Def Equipment","Equipment,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,31",361,M,White,S,009,12,47.948701,-122.101221,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001913,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,S-525-8,,M,55.0,55.0,White,White,Restrictive Sign,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,20,779,M,White,S,525,8,47.942034,-122.305558,Self-Initiated Contact,3,FALSE
WA-2009-0001914,WA,2009-01-01,20:00,Adams,Adams County,53001,I-090-225,,F,22.0,22.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,1,FALSE
WA-2009-0001915,WA,2009-01-01,20:00,Grays Harbor,Grays Harbor County,53027,S-012-8,,M,54.0,54.0,White,White,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,546,M,White,S,012,8,46.976575,-123.6509485,Self-Initiated Contact,3,FALSE
WA-2009-0001916,WA,2009-01-01,20:00,,,,C-027-NA,,F,24.0,24.0,African American,Black,"Light Violations,Oper Licence - I,Vehicle registration (paper)","Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,152,181",331,M,White,C,027,,,,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001917,WA,2009-01-01,20:00,Lewis,Lewis County,53041,I-005-70,,M,21.0,21.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,283,M,White,I,005,70,46.583706,-122.888457,Collisions,1,FALSE
WA-2009-0001918,WA,2009-01-01,20:00,Jefferson,Jefferson County,53031,S-020-2,,M,78.0,78.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,207,M,White,S,020,2,47.994056,-122.849419,Self-Initiated Contact,3,FALSE
WA-2009-0001919,WA,2009-01-01,20:00,Grant,Grant County,53025,S-017-46,,M,34.0,34.0,Hispanic,Hispanic,"Light Violations,Oper Licence - I","Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,181",155,M,White,S,017,46,47.044975,-119.179714,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001920,WA,2009-01-01,20:00,Spokane,Spokane County,53063,I-090-288,,M,30.0,30.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,562,M,White,I,090,288,47.673672,-117.28234,Self-Initiated Contact,3,FALSE
WA-2009-0001921,WA,2009-01-01,20:00,Yakima,Yakima County,53077,S-097-74,,M,42.0,42.0,Hispanic,Hispanic,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,291,M,White,S,097,74,46.51142,-120.4733705,Self-Initiated Contact,3,FALSE
WA-2009-0001922,WA,2009-01-01,20:00,,,,C-039-995,,M,23.0,23.0,White,White,"Insurance - None,Oper Licence - I,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,182,181",553,M,White,C,039,995,,,Self-Initiated Contact,"1,1,3",FALSE
WA-2009-0001923,WA,2009-01-01,20:00,Cowlitz,Cowlitz County,53015,I-005-27,,,,,,,,,FALSE,,,FALSE,,,,116,M,White,I,005,27,45.980079,-122.824824,Calls for service,,FALSE
WA-2009-0001924,WA,2009-01-01,20:00,Grant,Grant County,53025,S-017-53,,,,,,,,,FALSE,,,FALSE,,,,547,M,White,S,017,53,47.127951,-119.256833,Self-Initiated Physical Assist,,FALSE
WA-2009-0001925,WA,2009-01-01,20:00,King,King County,53033,S-519-1,,,,,,,,,FALSE,,,FALSE,,,,908,M,White,S,519,1,47.595404,-122.334095,Calls for service,,FALSE
WA-2009-0001926,WA,2009-01-01,20:00,Kitsap,Kitsap County,53035,S-003-43,,,,,,,,,FALSE,,,FALSE,,,,296,M,White,S,003,43,47.6300615,-122.7102795,Calls for service,,FALSE
WA-2009-0001927,WA,2009-01-01,20:00,Grays Harbor,Grays Harbor County,53027,S-012-5,,M,56.0,56.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,227,M,White,S,012,5,46.972057,-123.714163,Self-Initiated Contact,3,FALSE
WA-2009-0001928,WA,2009-01-01,20:00,Pierce,Pierce County,53053,I-005-120,,,,,,,,,FALSE,,,FALSE,,,,24,M,White,I,005,120,47.10422,-122.588169,Calls for service,,FALSE
WA-2009-0001929,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,I-005-207,,,,,,,,,FALSE,,,FALSE,,,,427,M,Black,I,005,207,48.152372,-122.18869,Calls for service,,FALSE
WA-2009-0001930,WA,2009-01-01,20:00,Spokane,Spokane County,53063,S-002-297,,,,,,,,,FALSE,,,FALSE,,,,65,M,Asian,S,002,297,47.783484,-117.354389,Calls for service,,FALSE
WA-2009-0001931,WA,2009-01-01,20:00,Spokane,Spokane County,53063,I-090-287,,,,,,,,,FALSE,,,FALSE,,,,847,M,White,I,090,287,47.673672,-117.28234,Self-Initiated Physical Assist,,FALSE
WA-2009-0001932,WA,2009-01-01,20:00,Skamania,Skamania County,53059,S-014-60,,,,,,,,,FALSE,,,FALSE,,,,288,M,White,S,014,60,45.720267,-121.590932,Calls for service,,FALSE
WA-2009-0001933,WA,2009-01-01,20:00,Okanogan,Okanogan County,53047,S-020-185,,,,,,,,,FALSE,,,FALSE,,,,133,M,White,S,020,185,48.539896,-120.318972,Calls for service,,FALSE
WA-2009-0001934,WA,2009-01-01,20:00,Kittitas,Kittitas County,53037,I-090-110,,,,,,,,,FALSE,,,FALSE,,,,165,M,White,I,090,110,46.970445,-120.515791,Self-Initiated Physical Assist,,FALSE
WA-2009-0001935,WA,2009-01-01,20:00,Pierce,Pierce County,53053,I-005-133,,,,,,,,,FALSE,,,FALSE,,,,29,M,White,I,005,133,47.235843,-122.424362,Calls for service,,FALSE
WA-2009-0001936,WA,2009-01-01,20:00,Okanogan,Okanogan County,53047,S-097-293,,,,,,,,,FALSE,,,FALSE,,,,56,M,White,S,097,293,48.424561,-119.499611,Self-Initiated Physical Assist,,FALSE
WA-2009-0001937,WA,2009-01-01,20:00,,,,C-031-NA,,,,,,,,,FALSE,,,FALSE,,,,495,M,White,C,031,,,,Calls for service,,FALSE
WA-2009-0001938,WA,2009-01-01,20:00,Yakima,Yakima County,53077,I-082-56,,,,,,,,,FALSE,,,FALSE,,,,58,M,White,I,082,56,46.392331,-120.240871,Calls for service,,FALSE
WA-2009-0001939,WA,2009-01-01,20:00,Kitsap,Kitsap County,53035,S-003-42,,,,,,,,,FALSE,,,FALSE,,,,296,M,White,S,003,42,47.6156475,-122.7121695,Calls for service,,FALSE
WA-2009-0001940,WA,2009-01-01,20:00,Clallam,Clallam County,53009,S-101-274,,,,,,,,,FALSE,,,FALSE,,,,107,M,Other,S,101,274,48.050283,-122.963088,Calls for service,,FALSE
WA-2009-0001941,WA,2009-01-01,20:00,Yakima,Yakima County,53077,S-022-6,,,,,,,,,FALSE,,,FALSE,,,,58,M,White,S,022,6,46.353565,-120.287048,Self-Initiated Physical Assist,,FALSE
WA-2009-0001942,WA,2009-01-01,20:00,,,,C-032-NA,,,,,,,,,FALSE,,,FALSE,,,,65,M,Asian,C,032,,,,Calls for service,,FALSE
WA-2009-0001943,WA,2009-01-01,20:00,Klickitat,Klickitat County,53039,S-197-1,,,,,,,,,FALSE,,,FALSE,,,,531,M,White,S,197,1,45.618509,-121.145064,Self-Initiated Physical Assist,,FALSE
WA-2009-0001944,WA,2009-01-01,20:00,Kittitas,Kittitas County,53037,I-090-110,,,,,,,,,FALSE,,,FALSE,,,,165,M,White,I,090,110,46.970445,-120.515791,Self-Initiated Physical Assist,,FALSE
WA-2009-0001945,WA,2009-01-01,20:00,Pierce,Pierce County,53053,I-005-132,,,,,,,,,FALSE,,,FALSE,,,,29,M,White,I,005,132,47.235843,-122.424362,Calls for service,,FALSE
WA-2009-0001946,WA,2009-01-01,20:00,King,King County,53033,I-090-47,,,,,,,,,FALSE,,,FALSE,,,,655,F,White,I,090,47,47.395354,-121.526419,Calls for service,,FALSE
WA-2009-0001947,WA,2009-01-01,20:00,King,King County,53033,I-405-5,,,,,,,,,FALSE,,,FALSE,,,,652,M,White,I,405,5,47.50254,-122.196533,Calls for service,,FALSE
WA-2009-0001948,WA,2009-01-01,20:00,King,King County,53033,I-005-177,,,,,,,,,FALSE,,,FALSE,,,,232,M,White,I,005,177,47.756025,-122.32953,Collisions,,FALSE
WA-2009-0001949,WA,2009-01-01,20:00,,,,S-CMP-1,,,,,,,,,FALSE,,,FALSE,,,,1319,M,White,S,CMP,1,,,Calls for service,,FALSE
WA-2009-0001950,WA,2009-01-01,20:00,Snohomish,Snohomish County,53061,I-005-179,,,,,,,,,FALSE,,,FALSE,,,,249,M,White,I,005,179,47.799451,-122.314429,Calls for service,,FALSE
WA-2009-0001951,WA,2009-01-01,20:00,Kittitas,Kittitas County,53037,I-090-110,,,,,,,,,FALSE,,,FALSE,,,,165,M,White,I,090,110,46.970445,-120.515791,Self-Initiated Physical Assist,,FALSE
WA-2009-0001952,WA,2009-01-01,20:00,Pierce,Pierce County,53053,I-005-133,,,,,,,,,FALSE,,,FALSE,,,,29,M,White,I,005,133,47.235843,-122.424362,Calls for service,,FALSE
WA-2009-0001953,WA,2009-01-01,20:00,Pierce,Pierce County,53053,I-005-127,,,,,,,,,FALSE,,,FALSE,,,,24,M,White,I,005,127,47.163133,-122.479713,Calls for service,,FALSE
WA-2009-0001954,WA,2009-01-01,21:00,Adams,Adams County,53001,I-090-225,,M,38.0,38.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,3,FALSE
WA-2009-0001955,WA,2009-01-01,21:00,Snohomish,Snohomish County,53061,S-525-8,,M,19.0,19.0,White,White,Pedestrian Viol,Other,TRUE,Pat Down Search,Protective Frisk,FALSE,Verbal Warning,,33,779,M,White,S,525,8,47.942034,-122.305558,Self-Initiated Contact,3,FALSE
WA-2009-0001956,WA,2009-01-01,21:00,Snohomish,Snohomish County,53061,S-002-10,,M,19.0,19.0,White,White,"Oper Licence - I,RR Crossing,Vehicle registration (paper)","Other,Paperwork",TRUE,Pat Down Search,Protective Frisk,FALSE,Verbal Warning,,"36,181,152",847,M,White,S,002,10,47.906457,-122.044717,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001957,WA,2009-01-01,21:00,Klickitat,Klickitat County,53039,S-014-66,,M,38.0,38.0,White,White,Headlights Dim,Lights,FALSE,No Search,,FALSE,Verbal Warning,,21,237,M,White,S,014,66,45.718399,-121.473574,Emphasis patrol,3,FALSE
WA-2009-0001958,WA,2009-01-01,21:00,King,King County,53033,S-522-2,,M,33.0,33.0,African American,Black,"Lane Travel,Light Violations",Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,"12,22,22",232,M,White,S,522,2,47.7443635,-122.286428,Self-Initiated Contact,"3,3,3",FALSE
WA-2009-0001959,WA,2009-01-01,21:00,,,,S-099-22,,M,29.0,29.0,Hispanic,Hispanic,Other Def Equipment,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,31,380,M,White,S,099,22,,,Self-Initiated Contact,3,FALSE
WA-2009-0001960,WA,2009-01-01,21:00,King,King County,53033,S-523-1,,M,27.0,27.0,Hispanic,Hispanic,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,232,M,White,S,523,1,47.734041,-122.316371,Aggressive driving,1,FALSE
WA-2009-0001961,WA,2009-01-01,21:00,Island,Island County,53029,S-020-31,,M,19.0,19.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,92,M,White,S,020,31,48.284202,-122.665634,Self-Initiated Contact,3,FALSE
WA-2009-0001962,WA,2009-01-01,21:00,Snohomish,Snohomish County,53061,S-522-18,,M,21.0,21.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,361,M,White,S,522,18,47.812556,-122.090046,Self-Initiated Contact,3,FALSE
WA-2009-0001963,WA,2009-01-01,21:00,Kitsap,Kitsap County,53035,S-303-4,,M,37.0,37.0,White,White,"Light Violations,Misdemeanor Warrant,Oper Licence - I,Vehicle registration (paper)","Other,Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,152,181,906",342,M,White,S,303,4,47.624718,-122.628759,Self-Initiated Contact,"3,3,3,3",FALSE
WA-2009-0001964,WA,2009-01-01,21:00,Adams,Adams County,53001,I-090-225,,M,19.0,19.0,White,White,"Insurance - None,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,182",214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,"1,3",FALSE
WA-2009-0001965,WA,2009-01-01,21:00,,,,C-031-NA,,M,40.0,40.0,East Indian,Asian,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,875,M,White,C,031,,,,Self-Initiated Contact,1,FALSE
WA-2009-0001966,WA,2009-01-01,21:00,Jefferson,Jefferson County,53031,S-020-10,,F,25.0,25.0,White,White,Light Violations,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,22,207,M,White,S,020,10,48.10198,-122.809838,Self-Initiated Contact,3,FALSE
WA-2009-0001967,WA,2009-01-01,21:00,Jefferson,Jefferson County,53031,S-019-11,,M,62.0,62.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,117,M,White,S,019,11,48.034115,-122.7833,Self-Initiated Contact,3,FALSE
WA-2009-0001968,WA,2009-01-01,21:00,Spokane,Spokane County,53063,S-290-5,,F,49.0,49.0,White,White,"Insurance - None,Vehicle Lic (tabs/plates)","Paperwork,Registration/plates",FALSE,No Search,,FALSE,Verbal Warning,,"151,182",242,M,White,S,290,5,47.675451,-117.310539,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001969,WA,2009-01-01,21:00,Klickitat,Klickitat County,53039,S-014-77,,M,32.0,32.0,White,White,,,TRUE,Impound Search,Impound,FALSE,,,,167,M,White,S,014,77,45.686787,-121.272506,Collisions,,FALSE
WA-2009-0001970,WA,2009-01-01,21:00,Grant,Grant County,53025,S-017-44,,M,21.0,21.0,Hispanic,Hispanic,"Drugs - Misdemeanor,Lane Travel","Other,Safe movement",TRUE,Incident to Arrest,Incident to Arrest,TRUE,Arrest or Citation,,"12,908",155,M,White,S,017,44,47.022784,-119.153597,Aggressive driving,"3,1",TRUE
WA-2009-0001971,WA,2009-01-01,21:00,Grays Harbor,Grays Harbor County,53027,S-012-5,,F,23.0,23.0,White,White,Vehicle Lic (tabs/plates),Registration/plates,FALSE,No Search,,FALSE,Verbal Warning,,151,546,M,White,S,012,5,46.972057,-123.714163,Self-Initiated Contact,3,FALSE
WA-2009-0001972,WA,2009-01-01,21:00,King,King County,53033,I-090-47,,M,43.0,43.0,East Indian,Asian,Fail to Chain,Equipment,FALSE,No Search,,FALSE,Arrest or Citation,,61,640,M,White,I,090,47,47.395354,-121.526419,Self-Initiated Contact,1,FALSE
WA-2009-0001973,WA,2009-01-01,21:00,King,King County,53033,S-515-1,,M,25.0,25.0,Pacific Islander,Asian,Oper Licence - I,Paperwork,FALSE,No Search,,FALSE,Verbal Warning,,181,511,M,White,S,515,1,47.414073,-122.197144,Self-Initiated Contact,3,FALSE
WA-2009-0001974,WA,2009-01-01,21:00,King,King County,53033,S-164-1,,M,26.0,26.0,White,White,Other Def Equipment,Equipment,FALSE,No Search,,FALSE,Verbal Warning,,"31,31,31,31,31",491,M,White,S,164,1,47.296543,-122.216648,Self-Initiated Contact,"3,3,3,3,3",FALSE
WA-2009-0001975,WA,2009-01-01,21:00,Adams,Adams County,53001,I-090-225,,M,52.0,52.0,White,White,Safety Belt,Seat belt,FALSE,No Search,,FALSE,Arrest or Citation,,174,214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,1,FALSE
WA-2009-0001976,WA,2009-01-01,21:00,Grant,Grant County,53025,S-017-45,,M,37.0,37.0,Hispanic,Hispanic,"Insurance - None,Light Violations","Paperwork,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,182",155,M,White,S,017,45,47.033702,-119.166439,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001977,WA,2009-01-01,21:00,Kitsap,Kitsap County,53035,S-003-37,,M,22.0,22.0,White,White,"Light Violations,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"4,22",498,M,White,S,003,37,47.553712,-122.67106,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001978,WA,2009-01-01,21:00,Klickitat,Klickitat County,53039,S-014-66,,M,18.0,18.0,White,White,"Insurance - None,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,182",237,M,White,S,014,66,45.718399,-121.473574,Emphasis patrol,"1,1",FALSE
WA-2009-0001979,WA,2009-01-01,21:00,Mason,Mason County,53045,S-101-347,,M,18.0,18.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,215,M,White,S,101,347,47.204183,-123.127429,Self-Initiated Contact,1,FALSE
WA-2009-0001980,WA,2009-01-01,21:00,King,King County,53033,S-523-1,,M,32.0,32.0,Asian,Asian,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,232,M,White,S,523,1,47.734041,-122.316371,Self-Initiated Contact,3,FALSE
WA-2009-0001981,WA,2009-01-01,21:00,,,,C-017-NA,,F,49.0,49.0,Asian,Asian,"Right of way,Stop Sign","Safe movement,Stop sign/light",FALSE,No Search,,FALSE,Verbal Warning,,"10,18",232,M,White,C,017,,,,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001982,WA,2009-01-01,21:00,,,,C-013-NA,,M,45.0,45.0,East Indian,Asian,Traffic Light,Stop sign/light,FALSE,No Search,,FALSE,Verbal Warning,,19,547,M,White,C,013,,,,Self-Initiated Contact,3,FALSE
WA-2009-0001983,WA,2009-01-01,21:00,Grays Harbor,Grays Harbor County,53027,S-012-2,,M,19.0,19.0,White,White,"Insurance - None,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Written Warning,,"6,182",227,M,White,S,012,2,46.981502,-123.7733415,Self-Initiated Contact,"3,2",FALSE
WA-2009-0001984,WA,2009-01-01,21:00,Grays Harbor,Grays Harbor County,53027,S-101-77,,F,18.0,18.0,White,White,,,FALSE,No Search,,FALSE,,,,538,M,Other,S,101,77,46.918851,-123.719779,Collisions,,FALSE
WA-2009-0001985,WA,2009-01-01,21:00,Cowlitz,Cowlitz County,53015,S-504-1,,M,23.0,23.0,White,White,Speed - Too fast,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,7,396,M,White,S,504,1,46.296624,-122.894743,Collisions,1,FALSE
WA-2009-0001986,WA,2009-01-01,21:00,Snohomish,Snohomish County,53061,I-005-183,,M,21.0,21.0,African American,Black,"Lane Travel,Speed","Safe movement,Speeding",FALSE,No Search,,FALSE,Verbal Warning,,"12,4",249,M,White,I,005,183,47.849814,-122.257266,Self-Initiated Contact,"3,3",FALSE
WA-2009-0001987,WA,2009-01-01,21:00,Jefferson,Jefferson County,53031,S-020-10,,F,24.0,24.0,White,White,Signal,Safe movement,FALSE,No Search,,FALSE,Verbal Warning,,16,207,M,White,S,020,10,48.10198,-122.809838,Self-Initiated Contact,3,FALSE
WA-2009-0001988,WA,2009-01-01,21:00,King,King County,53033,I-005-168,,M,26.0,26.0,Asian,Asian,Speed,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,4,186,M,White,I,005,168,47.619195,-122.328252,Self-Initiated Contact,3,FALSE
WA-2009-0001989,WA,2009-01-01,21:00,Pacific,Pacific County,53049,S-101-6,,M,17.0,17.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,715,M,White,S,101,6,46.289222,-123.957832,Emphasis patrol,1,FALSE
WA-2009-0001990,WA,2009-01-01,21:00,Adams,Adams County,53001,I-090-225,,M,21.0,21.0,White,White,"Insurance - None,Speed - Radar","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,182",214,M,White,I,090,225,47.162847,-118.299904,Self-Initiated Contact,"1,3",FALSE
WA-2009-0001991,WA,2009-01-01,21:00,King,King County,53033,S-515-1,,F,54.0,54.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Verbal Warning,,6,511,M,White,S,515,1,47.414073,-122.197144,Self-Initiated Contact,3,FALSE
WA-2009-0001992,WA,2009-01-01,21:00,Pierce,Pierce County,53053,I-005-135,,M,32.0,32.0,White,White,Lane Travel,Safe movement,FALSE,No Search,,FALSE,Arrest or Citation,,12,331,M,White,I,005,135,47.235843,-122.424362,Collisions,1,FALSE
WA-2009-0001993,WA,2009-01-01,21:00,Jefferson,Jefferson County,53031,S-019-9,,M,66.0,66.0,White,White,"Oper Licence - I,Safety Belt","Paperwork,Seat belt",FALSE,No Search,,FALSE,Arrest or Citation,,"174,181",117,M,White,S,019,9,48.010555,-122.766829,Self-Initiated Contact,"1,3",FALSE
WA-2009-0001994,WA,2009-01-01,21:00,Snohomish,Snohomish County,53061,S-524-12,,M,59.0,59.0,White,White,Speed - Radar,Speeding,FALSE,No Search,,FALSE,Arrest or Citation,,6,875,M,White,S,524,12,47.80547,-122.160814,Self-Initiated Contact,1,FALSE
WA-2009-0001995,WA,2009-01-01,21:00,Snohomish,Snohomish County,53061,S-009-1,,M,53.0,53.0,White,White,"Speed - Radar,Vehicle registration (paper)","Paperwork,Speeding",FALSE,No Search,,FALSE,Arrest or Citation,,"6,152",361,M,White,S,009,1,47.796712,-122.143463,Aggressive driving,"1,3",FALSE
WA-2009-0001996,WA,2009-01-01,21:00,Jefferson,Jefferson County,53031,S-019-10,,F,49.0,49.0,White,White,"Centerline,Light Violations,Vehicle Lic (tabs/plates)","Registration/plates,Safe movement",FALSE,No Search,,FALSE,Verbal Warning,,"22,11,151",117,M,White,S,019,10,48.02011,-122.778039,Self-Initiated Contact,"3,3,3",FALSE
